GBPJPY,Sell,162.70900000,162.86200000,162.40900000,Tuesday,May,2022-05-03 13:45,2022-05-03 14:29,Less than 1 hour,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,162.44900000,162.64800000,162.06500000,Wednesday,May,2022-05-04 08:00,2022-05-04 10:14,2 hours,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,162.72500000,162.57200000,163.02500000,Thursday,May,2022-05-05 12:00,2022-05-05 13:44,1 hours,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,161.12400000,161.27800000,160.82400000,Friday,May,2022-05-06 09:30,2022-05-06 09:59,Less than 1 hour,2,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,160.90500000,161.05800000,160.60500000,Monday,May,2022-05-09 08:00,2022-05-09 09:59,1 hours,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,160.75000000,160.90300000,160.45000000,Tuesday,May,2022-05-10 10:30,2022-05-10 11:44,1 hours,2,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,160.44100000,160.59400000,160.14100000,Wednesday,May,2022-05-11 10:15,2022-05-11 11:59,1 hours,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,158.43900000,158.59200000,158.13900000,Thursday,May,2022-05-12 08:00,2022-05-12 08:59,Less than 1 hour,2,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,157.07500000,157.23000000,156.77500000,Friday,May,2022-05-13 09:15,2022-05-13 09:29,Less than 1 hour,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,157.92000000,158.07700000,157.62000000,Monday,May,2022-05-16 08:00,2022-05-16 08:14,Less than 1 hour,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,160.09800000,159.94500000,160.39800000,Tuesday,May,2022-05-17 10:00,2022-05-17 10:14,Less than 1 hour,2,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,159.36700000,159.52000000,159.06700000,Wednesday,May,2022-05-18 17:00,2022-05-18 17:29,Less than 1 hour,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,159.57600000,159.42100000,159.87600000,Thursday,May,2022-05-19 08:00,2022-05-19 08:44,Less than 1 hour,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,159.12400000,159.27900000,158.82400000,Friday,May,2022-05-20 08:00,2022-05-20 08:44,Less than 1 hour,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,160.45500000,160.30200000,160.75500000,Monday,May,2022-05-23 09:00,2022-05-23 09:29,Less than 1 hour,2,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,159.10900000,159.26300000,158.80900000,Tuesday,May,2022-05-24 12:00,2022-05-24 12:29,Less than 1 hour,-1,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,158.85700000,159.01000000,158.55700000,Wednesday,May,2022-05-25 12:30,2022-05-25 12:59,Less than 1 hour,-1,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,159.35300000,159.50600000,159.05300000,Thursday,May,2022-05-26 11:00,2022-05-26 12:14,1 hours,2,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,160.80400000,160.65100000,161.10400000,Monday,May,2022-05-30 09:15,2022-05-30 09:44,Less than 1 hour,-1,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,162.06300000,161.91000000,162.36300000,Tuesday,May,2022-05-31 17:00,2022-05-31 17:59,Less than 1 hour,-1,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,162.72600000,162.57300000,163.02600000,Wednesday,June,2022-06-01 09:30,2022-06-01 10:14,Less than 1 hour,2,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,162.85200000,162.69900000,163.15200000,Thursday,June,2022-06-02 12:00,2022-06-02 12:44,Less than 1 hour,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,163.47800000,163.32500000,163.77800000,Friday,June,2022-06-03 11:45,2022-06-03 15:29,3 hours,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,164.07700000,163.92400000,164.37700000,Monday,June,2022-06-06 11:00,2022-06-06 11:14,Less than 1 hour,2,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,166.07300000,165.92000000,166.37300000,Tuesday,June,2022-06-07 08:00,2022-06-07 08:14,Less than 1 hour,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,167.34600000,167.03500000,167.96300000,Wednesday,June,2022-06-08 08:30,2022-06-08 13:44,5 hours,2,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,168.45300000,168.30000000,168.75300000,Thursday,June,2022-06-09 18:00,2022-06-09 18:14,Less than 1 hour,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,165.10900000,165.26200000,164.80900000,Monday,June,2022-06-13 10:00,2022-06-13 10:14,Less than 1 hour,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,162.47500000,162.62800000,162.17500000,Tuesday,June,2022-06-14 13:00,2022-06-14 13:14,Less than 1 hour,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,162.10600000,162.25900000,161.80600000,Wednesday,June,2022-06-15 08:00,2022-06-15 08:14,Less than 1 hour,2,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,162.29500000,162.44800000,161.99500000,Thursday,June,2022-06-16 11:00,2022-06-16 11:14,Less than 1 hour,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,165.17400000,165.02100000,165.47400000,Friday,June,2022-06-17 11:00,2022-06-17 11:44,Less than 1 hour,2,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,165.32300000,165.17000000,165.62300000,Monday,June,2022-06-20 09:00,2022-06-20 09:14,Less than 1 hour,-1,Bearish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,166.25900000,166.10600000,166.55900000,Tuesday,June,2022-06-21 10:30,2022-06-21 11:44,1 hours,2,Bearish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,166.21200000,166.05900000,166.51200000,Friday,June,2022-06-24 14:00,2022-06-24 14:14,Less than 1 hour,-1,Bearish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,166.10800000,165.95500000,166.40800000,Monday,June,2022-06-27 10:00,2022-06-27 10:29,Less than 1 hour,2,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,166.42700000,166.27400000,166.72700000,Tuesday,June,2022-06-28 09:30,2022-06-28 10:14,Less than 1 hour,2,Bearish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,166.01800000,165.88900000,166.26400000,Wednesday,June,2022-06-29 08:15,2022-06-29 08:44,Less than 1 hour,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,165.37400000,165.52700000,165.07400000,Thursday,June,2022-06-30 10:15,2022-06-30 10:44,Less than 1 hour,-1,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,163.71900000,163.87200000,163.41900000,Friday,July,2022-07-01 08:00,2022-07-01 08:14,Less than 1 hour,2,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,163.61000000,163.76300000,163.31000000,Tuesday,July,2022-07-05 12:00,2022-07-05 12:44,Less than 1 hour,2,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,161.52700000,161.68000000,161.22700000,Wednesday,July,2022-07-06 08:00,2022-07-06 08:29,Less than 1 hour,2,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish
GBPJPY,Sell,162.76700000,162.92000000,162.46700000,Friday,July,2022-07-08 08:00,2022-07-08 08:59,Less than 1 hour,-1,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,164.23100000,164.07800000,164.53100000,Monday,July,2022-07-11 08:00,2022-07-11 09:14,1 hours,-1,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Sell,162.89000000,163.23900000,162.19900000,Tuesday,July,2022-07-12 08:00,2022-07-12 11:14,3 hours,2,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bearish,No,Bullish
GBPJPY,Buy,163.48600000,163.33300000,163.78600000,Wednesday,July,2022-07-13 10:00,2022-07-13 10:29,Less than 1 hour,-1,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,163.96600000,163.81100000,164.26600000,Thursday,July,2022-07-14 08:00,2022-07-14 09:44,1 hours,2,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,164.99700000,164.84400000,165.29700000,Monday,July,2022-07-18 11:00,2022-07-18 11:29,Less than 1 hour,-1,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish
GBPJPY,Buy,165.49000000,165.33700000,165.79000000,Tuesday,July,2022-07-19 10:30,2022-07-19 10:44,Less than 1 hour,-1,Bullish,No,Bullish,Bullish,No,Bullish,Bullish,No,Bullish,Bearish,No,Bullish
